timestamp,time,odom_v,odom_w,odom_x,odom_y,odom_z,odom_ori_w
1709188750448973655,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750549096107,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750649080991,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750749012708,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750849041223,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188750948965072,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751049092292,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751148953914,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751249026536,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751348837852,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751448915004,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751548799037,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751648911714,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751748793363,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751848906040,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188751948965549,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752048947811,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752149075508,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752249083757,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752348924875,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752448894977,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752548999071,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752648944616,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752749117374,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752849076032,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
1709188752948978424,1708780515910503772,-0.004000000189989805,-0.2590000033378601,0.619291864174328,4.196252058737648,0.16374923505284983,0.9865019959531792
